algorithm,hits,hr,time,train_size,test_size,test_interactions
LinGreedy - BPR embeddings - 2,1,0.02040816326530612,0.33174729347229004,0.8,0.1,49
LinUCB - ALS embeddings - 3,0,0.0,0.4937887191772461,0.8,0.1,49
LinUCB - BPR embeddings - 3,1,0.02040816326530612,0.5157287120819092,0.8,0.1,49
LinGreedy - ALS embeddings - 3,0,0.0,0.3437073230743408,0.8,0.1,49
LinGreedy - BPR embeddings - 3,1,0.02040816326530612,0.3258814811706543,0.8,0.1,49
LinUCB - ALS embeddings - 4,1,0.02040816326530612,0.5380754470825195,0.8,0.1,49
LinUCB - BPR embeddings - 4,1,0.02040816326530612,0.6193447113037109,0.8,0.1,49
LinGreedy - ALS embeddings - 4,1,0.02040816326530612,0.31180286407470703,0.8,0.1,49
LinGreedy - BPR embeddings - 4,1,0.02040816326530612,0.3388667106628418,0.8,0.1,49
LinUCB - ALS embeddings - 5,1,0.02040816326530612,0.49834465980529785,0.8,0.1,49
LinUCB - BPR embeddings - 5,1,0.02040816326530612,0.6756315231323242,0.8,0.1,49
LinGreedy - ALS embeddings - 5,1,0.02040816326530612,0.40144801139831543,0.8,0.1,49
LinGreedy - BPR embeddings - 5,1,0.02040816326530612,0.3578164577484131,0.8,0.1,49
LinUCB - ALS embeddings - 1,0,0.0,0.45335960388183594,0.9,0.1,49
LinUCB - BPR embeddings - 1,0,0.0,0.37220120429992676,0.9,0.1,49
LinGreedy - ALS embeddings - 1,0,0.0,0.29961133003234863,0.9,0.1,49
LinGreedy - BPR embeddings - 1,0,0.0,0.3196756839752197,0.9,0.1,49
LinUCB - ALS embeddings - 2,0,0.0,0.44658565521240234,0.9,0.1,49
LinUCB - BPR embeddings - 2,0,0.0,0.39206576347351074,0.9,0.1,49
LinGreedy - ALS embeddings - 2,0,0.0,0.3318512439727783,0.9,0.1,49
LinGreedy - BPR embeddings - 2,0,0.0,0.30889129638671875,0.9,0.1,49
LinUCB - ALS embeddings - 3,0,0.0,0.5086367130279541,0.9,0.1,49
LinUCB - BPR embeddings - 3,0,0.0,0.4465749263763428,0.9,0.1,49
LinGreedy - ALS embeddings - 3,0,0.0,0.3086433410644531,0.9,0.1,49
LinGreedy - BPR embeddings - 3,0,0.0,0.3244047164916992,0.9,0.1,49
LinUCB - ALS embeddings - 4,1,0.02040816326530612,0.47570228576660156,0.9,0.1,49
LinUCB - BPR embeddings - 4,1,0.02040816326530612,0.4923386573791504,0.9,0.1,49
LinGreedy - ALS embeddings - 4,1,0.02040816326530612,0.3018653392791748,0.9,0.1,49
LinGreedy - BPR embeddings - 4,1,0.02040816326530612,0.3258826732635498,0.9,0.1,49
LinUCB - ALS embeddings - 5,1,0.02040816326530612,0.6201813220977783,0.9,0.1,49
LinUCB - BPR embeddings - 5,1,0.02040816326530612,0.549044132232666,0.9,0.1,49
LinGreedy - ALS embeddings - 5,1,0.02040816326530612,0.32116270065307617,0.9,0.1,49
LinGreedy - BPR embeddings - 5,1,0.02040816326530612,0.3174881935119629,0.9,0.1,49
LinUCB - ALS embeddings - 1,0,0.0,0.5607328414916992,1.0,0.1,49
LinUCB - BPR embeddings - 1,0,0.0,0.4361608028411865,1.0,0.1,49
LinGreedy - ALS embeddings - 1,0,0.0,0.3007831573486328,1.0,0.1,49
LinGreedy - BPR embeddings - 1,0,0.0,0.34862828254699707,1.0,0.1,49
LinUCB - ALS embeddings - 2,0,0.0,0.3904237747192383,1.0,0.1,49
LinUCB - BPR embeddings - 2,0,0.0,0.4230155944824219,1.0,0.1,49
LinGreedy - ALS embeddings - 2,0,0.0,0.3373908996582031,1.0,0.1,49
LinGreedy - BPR embeddings - 2,0,0.0,0.27582240104675293,1.0,0.1,49
LinUCB - ALS embeddings - 3,0,0.0,0.40234947204589844,1.0,0.1,49
LinUCB - BPR embeddings - 3,0,0.0,0.48285436630249023,1.0,0.1,49
LinGreedy - ALS embeddings - 3,0,0.0,0.29860472679138184,1.0,0.1,49
LinGreedy - BPR embeddings - 3,0,0.0,0.306865930557251,1.0,0.1,49
LinUCB - ALS embeddings - 4,1,0.02040816326530612,0.4878861904144287,1.0,0.1,49
LinUCB - BPR embeddings - 4,1,0.02040816326530612,0.5117669105529785,1.0,0.1,49
LinGreedy - ALS embeddings - 4,1,0.02040816326530612,0.30383825302124023,1.0,0.1,49
LinGreedy - BPR embeddings - 4,1,0.02040816326530612,0.33605480194091797,1.0,0.1,49
LinUCB - ALS embeddings - 5,1,0.02040816326530612,0.5821149349212646,1.0,0.1,49
LinUCB - BPR embeddings - 5,1,0.02040816326530612,0.5157909393310547,1.0,0.1,49
